job_title,company_name,state,office_type,salary
Sentinel Principle (T3) MBSE Systems Engineer -13502-1 - R10179883,Northrop Grumman,NA,NA,NA
Airflow Customization Engineer,Experis,NC,Hybrid,NA
Oracle Historical SQL Developer,Vertisystem,MS,On-site,NA
ServiceNow Security Organization (SSO) - DevSecOps Cloud Native Engineer - New College Grad,ServiceNow,GA,On-site,NA
"Intermediate Security Engineer, Corporate Security",GitLab,NA,NA,103.6
"Mobile Quality Assurance (QA) Support Engineer - Washington, DC",L3Harris Technologies,DC,On-site,70.5
Cloud Implementation Engineer,Collabera,VA,On-site,120.0
NC3/NC2 Staff Engineer Systems Architect - R10180061,Northrop Grumman,NA,NA,165
FAST Labs Software Engineer II - $20K Sign On Bonus,"BAE Systems, Inc.",NH,Hybrid,75.6
Research Engineer - Interpretability (1 Year Fixed Term),Stanford University,CA,On-site,126.8
Principal Software Engineer in Test (Prisma SASE),Palo Alto Networks,CA,On-site,NA
Snowflake Developer,Enterprise Solutions Inc.,NC,On-site,120.0
"Specialist, Systems Engineering",L3Harris Technologies,CA,On-site,85.5
Sharepoint Developer,"Wayne J. Griffin Electric, Inc.",MA,Hybrid,NA
SOC Prototype FW Engineer- Pico - San Jose,ByteDance,NA,NA,194
Data Engineer (Databricks Experience),Infinitive,VA,Hybrid,NA
Engineer,Tata Consultancy Services,PA,On-site,NA
"PhD Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2025 start, MSCA",Google,NC,On-site,136
"PhD Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2025 start, MSCA",Google,TX,On-site,136
Principal Software Engineer in Test (Prisma Access),Palo Alto Networks,CA,On-site,NA
Staff UI Engineer,LogicMonitor,NA,NA,170.9
CPE SW Engineer E2E Triage,Motorola Solutions,FL,Hybrid,NA
CMM Programmer,CyberCoders,IL,On-site,NA
"Senior Engineer, DevOps (R3033)",Shield AI,DC,On-site,119.2
Principal UI Engineer Software (NetSec),Palo Alto Networks,CA,On-site,NA
Powerapps developer,ECS,TN,Hybrid,NA
DevSecOps Engineer,Global Payments Inc.,GA,Hybrid,NA
Solutions Engineer,Packsize,NA,NA,NA
IT SYSTEMS ENGINEER I,Packaging Corporation of America,MI,On-site,NA
Register interest in Houston Jobs,Kerridge Commercial Systems,TX,Hybrid,NA
Cloud Engineer,Gotham Technology Group,NY,On-site,160
Digital Solutions Engineer - POC,Roche,NA,NA,NA
DASHBOARD DEVELOPMENT INTERNSHIP,Arizona Department of Health Services,AZ,Hybrid,NA
AI/ML Engineer- Entry Level,USAA,TX,Hybrid,NA
Principal SDET Automation Engineer (Cloud Management Platform),Palo Alto Networks,CA,On-site,NA
Master Field BAS & IT Solutions Engineer,Carrier,TX,On-site,NA
Senior Staff Software Test Engineer (NGFW/Cloud Security),Palo Alto Networks,CA,On-site,NA
Sr Staff Datacenter Operations/DevOps Engineer (Prisma Access),Palo Alto Networks,OR,On-site,NA
Consultant - Quality Assurance,Verizon,NJ,Hybrid,NA
Solutions Engineer,EPITEC,CA,On-site,100.0
Low Code Application Developer,TieTalent,WV,On-site,NA
"PhD Software Engineer, PhD, Early Career, Embedded Systems and Firmware, 2025 start, MSCA",Google,WA,On-site,136
Developer,Tata Consultancy Services,OH,On-site,NA
REMOTE - Data Engineer - Azure / MS Fabric,JSR Tech Consulting,NA,NA,NA
Microsoft 365 Solution Engineer,Wheeler Staffing Partners,LA,On-site,88
Duck Creek Developer,ECLARO,NY,On-site,125
"Research Scientist Intern, Audio HCI (PhD)",Meta,NA,NA,NA
Engineer,Tata Consultancy Services,OH,On-site,NA
Streaming Engineer,Intellisoft Technologies,NA,NA,NA
Sr. Applied Research Scientist/Engineer Intern,ServiceNow,CA,On-site,147.12
Consultant - Quality Assurance,Verizon,OK,Hybrid,NA
Release Train Engineer,Brooksource,NA,NA,NA
"Research Scientist Intern, 3D Reconstruction and Eye Tracking (PhD)",Meta,NA,NA,NA
SDET- Automation,Tata Consultancy Services,TX,On-site,80
DevOps Release Engineer,HCLSoftware,MA,Hybrid,NA
Consultant - Quality Assurance,Verizon,FL,Hybrid,NA
Systems Engineer (*TS/SCI required) - R10179973,Northrop Grumman,NA,NA,81.3
Performance Engineer,KAnand Corporation,TX,On-site,NA
Principal / Sr. Principal Embedded Software Engineer - R10180030,Northrop Grumman,NA,NA,105.4
"Associate Principal Scientist, Statistical Programmer | Oncology (Hybrid)",Merck,PA,Hybrid,135.5
Biomedical Engineer,Net2Source Inc.,MA,Hybrid,100.0
SyteLine Programmer,Banyan Software,IL,Remote,NA
"Power BI Developer, Data Analytics",MSA - The Safety Company,PA,Hybrid,NA
Register interest in Blue Bell Jobs,Kerridge Commercial Systems,PA,Hybrid,NA
"Research Scientist Intern, Gen AI Scientific Capabilities (PhD)",Meta,NA,NA,NA
QA Automation Test Engineer,The Weather Company,NY,Hybrid,NA
Sentinel - Sr. Principal Systems Engineer - 13928 - R10179851,Northrop Grumman,NA,NA,118.6
"Android Developer - Java, Kotlin",CyberCoders,CA,On-site,NA
CNC Programmer,"SPX FLOW, Inc.",NA,On-site,59.7
Software Engineer in Test,Insight Global,NA,NA,NA
"Senior Associate, SailPoint Engineer (Remote Eligible)",Capital One,NA,NA,NA
D365/X++ Developer,Planet Technology,NA,NA,NA
Human Factors Engineer,"Soar Technology, LLC",FL,Hybrid,75
HVAC - Building Automation Programmer,"Liberty Personnel Services, Inc.",VA,On-site,NA
Internal Solutions Engineer,Actalent,CA,On-site,100.0
Defect forensic engineer,KPIT,NA,NA,NA
Systems Engineer (Onsite),Raytheon,VA,On-site,70
MuleSoft Developer (392319),"IDR, Inc.",TX,Hybrid,NA
Firmware Engineer,ACL Digital,NY,Hybrid,NA
IT SYSTEMS ENGINEER I,Packaging Corporation of America,TN,On-site,NA
Postdoctoral Appointee -Self Driving Laboratories for Earth and Environmental System Science,Argonne National Laboratory,IL,Hybrid,NA
Production Support Engineer,Arrow Search Partners,NA,NA,NA
Automation Manager,Smithfield Foods,SD,On-site,NA
Systems Engineer,Gentex Corp.,NH,On-site,NA
Senior/Principal Software Engineer (PGS Space) - R10178331,Northrop Grumman,NA,NA,110.3
Camera ISP Integration Engineer,KPIT,NA,NA,NA
Senior Reliability Engineer,"LanceSoft, Inc.",CT,On-site,120.0
Test Engineer 4,TekWissen ®,MA,On-site,120.0
Engineering -- ServiceNow Engineering -- ETO -- Associate -- Salt Lake City,Goldman Sachs,NA,NA,NA
Software Configuration Manager,"BAE Systems, Inc.",NH,On-site,61.8
Principal Engineer Satellite Systems - R10179933,Northrop Grumman,NA,NA,95.3
Sr Principal Engineer Systems - R10179988,Northrop Grumman,NA,NA,137.4
Systems and Control Engineer,University of Colorado Boulder,CO,On-site,NA
Solutions Specialist,OpenGov Inc.,GA,On-site,100
"Splunk Engineer - TS/SCI with FS Poly | Herndon, VA",Optiv + ClearShark,DC,On-site,NA
Staff Partner Engineer - Data & Services,Crunchyroll,CA,Hybrid,NA
Postdoctoral Research Associate - Family and Community Medicine,University of Illinois Chicago,IL,On-site,61
ERP Engineer,Robert Half,NC,On-site,NA
SAP Fiori Developer,LHH,IL,Hybrid,105
Salesforce Developer - US Citizen or Green Card ONLY,GlobalSource IT,WI,Hybrid,80
Systems Engineer,VMG Health,TX,On-site,NA
"Research Scientist Intern, GenAI Safety (PhD)",Meta,NA,NA,NA
"Systems Engineering, Transaction Banking, Mission Control",Goldman Sachs,NA,NA,NA
Sr Principal Systems Engineer - Integration and DevOps Lead - R10179971,Northrop Grumman,NA,NA,118.6
SRE,Tata Consultancy Services,CA,On-site,85.4
"Research Scientist Intern, Computer Vision for Gen AI Media Research (PhD)",Meta,NA,NA,NA
Quality Technician,Akkodis,MN,On-site,40.0
Hogan Core Banking Specialist/Developer,Photon,NA,On-site,NA
Senior Consultant,Virtusa,FL,Hybrid,NA
Fire System Application Engineer,Armstrong Fluid Technology,NA,NA,NA
Senior AI Science Engineer,Verizon,FL,Hybrid,NA
Wi-Fi Test Engineer,Nityo Infotech,PA,On-site,NA
Windows System Engineer,Gotham Technology Group,NY,On-site,NA
Systems Modeler,Trideum Corporation,AL,On-site,NA
Principal Product Software Engineer - Service Delivery Executive,Capgemini Engineering,NA,On-site,NA
Cloud Security Engineer,Collabera,IL,Hybrid,130.0
DevOps Engineer,Tata Consultancy Services,TX,On-site,70
SAP Fiori Developer,LHH,NA,NA,105
L3 Infrastructure Engineer,Tata Consultancy Services,NC,On-site,60
Electronics and Firmware Engineer,techolution,NJ,On-site,NA
VDC Engineer,The Whiting-Turner Contracting Company,NA,NA,NA
Senior AI Science Engineer,Verizon,NJ,Hybrid,NA
Database Engineer,Selby Jennings,IL,On-site,200
Documentum Lead,TekWissen ®,CA,On-site,100.0
"Research Scientist Intern, Applied Vision (PhD)",Meta,NA,NA,NA
"Research Intern, On-Device Contextual AI on Orion and Next Gen AR Glasses (PhD)",Meta,NA,NA,NA
System and Security Engineer,Ivalua,CA,Hybrid,105
"Research Scientist Intern, Computational Imaging (PhD)",Meta,NA,NA,NA
Validation Engineer (No C2C),Net2Source Inc.,CA,On-site,140.0
JAVA Full Stack Senior Developer / Technical Lead,Tata Consultancy Services,NC,On-site,NA
Sr Principal DevSecOps Engineer (*TS/SCI required) - R10177273,Northrop Grumman,NA,NA,121
Sr. Lead Security Engineer,ADP,NJ,On-site,NA
IT Systems Engineer,"Brasfield & Gorrie, LLC",GA,On-site,NA
Staff Engineer Reliability (AHT) - R10178175,Northrop Grumman,NA,NA,148.4
Teradata Developer,Experis,NC,Hybrid,130.0
Openlink developer,Virtusa,TX,Hybrid,NA
Staff DevOps Engineer (PGS Space) - R10178036,Northrop Grumman,NA,NA,171
Space Principal or Sr Principal Systems Engineer - R10173170,Northrop Grumman,NA,NA,102.4
Senior Data Engineer,Tata Consultancy Services,CA,On-site,100/yr - 
Technical Director - Cloud & Mobile,Kastle Systems,VA,On-site,NA
L3 Infrastructure Engineer,Tata Consultancy Services,NC,On-site,NA
