job_title,company_name,state,office_type,salary
Engineer Product I - Embedded Software,Aditi Consulting,NA,NA,84.0
Developer Advocate,Russell Tobin,CA,On-site,136.0
Staff Partner Engineer - Data & Services,Crunchyroll,CA,Hybrid,NA
SQL Developer (HIGHER EDUCATION),"V-Soft Consulting Group, Inc.",NA,NA,NA
Systems Engineering Intern,"BAE Systems, Inc.",NA,On-site,39.8
Oauth / IAM Engineer,CodeForce 360,GA,Remote,NA
Systems Engineer/Autopilot/InTune,Motion Recruitment,PA,Hybrid,NA
Quality Assurance Tester,Kforce Inc,TX,Hybrid,NA
Associate Electrical Software Design Engineer - Special Machinery,Schaeffler,NA,NA,75
HPC Infra Engineer,Nityo Infotech,NA,NA,NA
Senior Data Engineer,Virtusa,FL,Hybrid,NA
Learning Experience Researcher/Programmer - School of Computer Science - HCII,Carnegie Mellon University,PA,On-site,NA
"Research Scientist, Generalist Embodied Agent Research - New College Grad 2025",NVIDIA,NA,NA,NA
Engineer - IT Systems,United Airlines,NA,NA,NA
AI/ML Engineer - GTRI - CIPHER - Open Rank,Georgia Tech Research Institute,GA,On-site,NA
Sr Software Engineer,Federation of State Medical Boards,TX,Hybrid,NA
Analytics Engineer,Packback,NA,NA,98
"Internship, Embedded Software Engineer Low Voltage Power Management, Vehicle Firmware (Summer 2025)",Tesla,CA,On-site,NA
Junior Software Test Engineer,Actalent,OH,On-site,60.0
ITSM Developer,National Heritage Academies,MI,On-site,NA
Hardware Engineering Intern 2 - 2025,"Mission Technologies, a division of HII",NA,NA,NA
Systems Engineer II (Onsite),Collins Aerospace,IA,On-site,64
Product Software Engineer- Test Automation Engineer,Capgemini Engineering,NA,On-site,NA
Formal Verification Engineer,NVIDIA,NA,NA,108
Computer Systems Engineer,Select Source International,MN,On-site,NA
2025 Summer Intern: Systems Engineer,Spectrum,NA,NA,52.0
Developer,Tata Consultancy Services,NC,On-site,100
Infrastructure Engineer Jr,TEKsystems,IA,On-site,50.0
System software (Operating Systems),Riverside Research,OH,On-site,NA
Model Based Systems Engineer,General Atomics,CA,Hybrid,56.8
QA Test Automation Engineer,Ztek Consulting,VA,Remote,NA
Power BI Developer,Bimbo Bakeries USA,PA,On-site,NA
"Assoc, Integration/Test Engineer (Mason, OH)",L3Harris Technologies,OH,On-site,NA
Principal Program Engineer,Bixal,NA,NA,NA
Solutions Engineer,Georgia-Pacific LLC,GA,On-site,NA
Data Center Site Engineer (Manassas),Digital Realty,NA,NA,NA
DevOps Engineer,PeopleLogic ,OH,On-site,NA
Software Quality Assurance Test Engineer,Actalent,KY,Hybrid,120.0
Software Test Engineer,Actalent,KY,Hybrid,120.0
Junior Engineer,SimVentions,VA,On-site,60
System Engineer,Motion Recruitment,TX,Hybrid,80
Systems Integration and Test Engineer,"BAE Systems, Inc.",CA,On-site,126.6
Senior Staff SDET Automation Engineer (Cloud Management Platform),Palo Alto Networks,CA,On-site,NA
Engineer,Tata Consultancy Services,PA,On-site,90
Systems Engineer- VMRD,Zoetis,MI,Hybrid,NA
Senior Android Developer,Kforce Inc,TX,Hybrid,NA
Senior Software Engineer - DevSecOps,Rockwell Automation,OH,Hybrid,NA
Lead Software Engineer – Full Stack Angular/Java/Node,EPAM Systems,NA,NA,NA
Salesforce Developer (Field Service Management),Builders FirstSource,NA,NA,NA
Snowflake Data Engineer,Creative Financial Staffing (CFS),MI,Hybrid,90
Systems Engineer II,Sierra Nevada Corporation,OH,Hybrid,NA
Software Quality Assurance Engineer,Actalent,KY,Hybrid,120.0
"Research Scientist Intern, Language and Multimodal Research for MetaAI (PhD)",Meta,NA,NA,NA
System Engineer,Hyve Solutions,CA,On-site,91.5
Staff Engineer -- JMP Consultant,Nagarro,MA,On-site,NA
"Position, Navigation, and Timing Engineer",AEVEX Aerospace,OH,On-site,150
Tools Engineer (contract),Wells Fargo,NA,NA,NA
Software QA Test Engineer,Actalent,KY,Hybrid,120.0
Software Test Engineer,Actalent,OH,On-site,68.0
Algorithm Engineer,Actalent,AL,On-site,90.0
Systems Engineer II,Actalent,CA,On-site,70.0
Talend Developer,Quant Systems - A Sonata Software Company,TX,Hybrid,NA
Sr Staff Software Engineer (Cloud Security QA),Palo Alto Networks,CA,On-site,NA
User Acceptance Testing Engineer,Tech One IT,AZ,On-site,60.0
Senior Software Engineer - DevSecOps,Rockwell Automation,MI,Hybrid,NA
Equipment Systems Applications Engineer I,Johnson Controls,RI,On-site,NA
Vulnerability Engineer,VeeAR Projects Inc.,CA,Hybrid,NA
Senior Software Engineer - DevSecOps,Rockwell Automation,WI,Hybrid,NA
Group 46--Summer Research Program Intern (Homeland Protection Systems),MIT Lincoln Laboratory,MA,On-site,NA
Senior Machine Learning Engineer,Kforce Inc,OH,Remote,NA
"PhD Research Intern, Large Language Models - 2025",NVIDIA,NA,NA,NA
Azure Production Support Engineer Onsite in Phoenix,Motion Recruitment,AZ,On-site,NA
Salesforce developer,Wells Fargo,NA,NA,NA
Senior Systems Engineer,Ameris Bank,NA,NA,NA
Summer 2025 Internship - Graduate,Blue Origin,FL,On-site,68.34000000000002
Speech Research / Engineer II,RTX,MD,On-site,77
Game Developer,Microsoft,NA,NA,70
ML Ops Engineer,Tata Consultancy Services,CA,On-site,63.4
Smart 3D Administrator/Engineer,Savannah River Nuclear Solutions,SC,On-site,NA
CNC Programmer,Regal Rexnord,PA,On-site,NA
Systems Integration Engineer,Apex Systems,VA,On-site,NA
Application Developer,Nityo Infotech,NA,NA,NA
Principal Systems Engineer (Integrator) / Sr. Principal Systems Engineer (Integrator) - R10179027,Northrop Grumman,NA,NA,110.3
Sr. Software Engineer (SAP PTP),Cardinal Health,NA,NA,121.6
Sr. Test Equipment Engineer,Ultra Clean Technology,NA,On-site,NA
IT Systems Engineer,CACI International Inc,VA,On-site,62.8
Sr. Principal Systems Engineer - R10179029,Northrop Grumman,NA,NA,137.4
Projektingenieur MES (m/w/d) im Bereich Digital Solutions Chemicals & Energy,Process Automation Solutions,DE,On-site,NA
Lead Principal AI Software Engineer,Kforce Inc,CA,On-site,NA
"Sr. Engineer, Functional- Oracle Fusion ERP",CarMax,NA,NA,NA
Systems Engineer,Actalent,MI,Hybrid,120.0
Cloud Database Engineer,Creative Financial Staffing (CFS),WI,On-site,140
Critical Infrastructure Engineer,Apex Systems,NA,NA,NA
GIS Developer,AMISEQ,AZ,Hybrid,NA
UI Developer,"Vector Consulting, Inc",TX,Remote,NA
Linux Engineer,Entegee,MA,On-site,NA
ME Specialist PMT Plant,Webasto Americas,MI,On-site,NA
Principal Systems Safety Engineer,Northrop Grumman,NA,NA,107.3
FMS Program Systems Engineer,QinetiQ US,VA,On-site,NA
System Engineer,Air Liquide,CA,On-site,85
CNC Programmer I,Greenheck Group,OK,On-site,NA
I&C Systems Engineer,Westinghouse Electric Company,PA,On-site,NA
Power Electronics Software Development Engineer,Core Group Resources,PA,On-site,NA
Enterprise AI Engineer,Tata Consultancy Services,CA,On-site,63.4
Power Electronics Project Software Engineer,Core Group Resources,PA,On-site,NA
Field Service Technician,Sandvik,NA,NA,NA
Java GCP developer,Tata Consultancy Services,AZ,On-site,95
System Engineer,Addison Group,NA,NA,NA
Salesforce Developer/Architect,Selby Jennings,NJ,Hybrid,120
"2025 Summer Intern, MS/PhD, Perception, Computer Vision/Deep Learning",Waymo,NA,NA,100.95999999999998
Systems Engineer I Fire,Tech Electronics,CO,Hybrid,NA
Machine Vision Engineer,First Quality,GA,On-site,NA
"PhD Research Intern, Computer Architecture and Systems - 2025",NVIDIA,NA,NA,NA
Principal/Sr. Principal Systems Engineer Test (Integrator) - R10179053,Northrop Grumman,NA,NA,100.3
"Research Scientist, Network - New College Grad 2025",NVIDIA,NA,NA,160
Core Sr Tech Lead,Virtusa,FL,Hybrid,NA
Senior Production Support Specialist,Cart.com,NA,NA,NA
"Research Scientist, Multimodal Creation",Google DeepMind,WA,Hybrid,NA
"PhD Research Intern, Graphics - 2025",NVIDIA,NA,NA,NA
SuccessFactors Developer- Compensation (Hybrid),Cargill,GA,Hybrid,NA
"Windows DevOps Engineer, Associate",BlackRock,GA,Hybrid,NA
Senior Staff Software Engineer in Test Automation (SASE),Palo Alto Networks,CA,On-site,NA
Application Platform Developer – Oracle EPM,DPR Construction,NA,NA,81.9
Principal Engineer Software Test (SASE),Palo Alto Networks,CA,On-site,NA
CSV Resource Support - Windows 7 Upgrade Project,PQE Group,AR,Hybrid,NA
Front End Driver,GFL Environmental Inc.,GA,On-site,NA
Cloud Support Engineer - Developer and Mobile Services,Amazon Web Services (AWS),NA,NA,NA
Principal Machine Learning Engineer (SQL - RAG Systems),Palo Alto Networks,CA,On-site,NA
Staff Modeling Simulation & Analysis Systems Engineer - R10173357,Northrop Grumman,NA,NA,157.5
"Research Scientist, Principles of Learning",Google DeepMind,CA,Hybrid,136
Client Systems Engineer,Epic,WI,On-site,NA
Software and Systems Architect,Leidos,AL,On-site,65
"MLOps Monitoring Developer, Business Analytics",Zurich North America,IL,Hybrid,NA
"Salesforce Developer, AWS Field Experience (AFX)",Amazon Web Services (AWS),NA,NA,116.3
Senior Salesforce Developer,West Monroe,CA,Hybrid,NA
Senior Salesforce Developer,West Monroe,TX,Hybrid,NA
Senior Salesforce Developer,West Monroe,NY,Hybrid,NA
Developer,Tata Consultancy Services,FL,On-site,100
VDC Engineer,The Whiting-Turner Contracting Company,NA,NA,NA
Project Support Specialist - Orlando - Contract,Alphanumeric Systems,FL,On-site,35/yr - 
Artificial Intelligence/Machine Learning - Postdoctoral Researcher,Lawrence Livermore National Laboratory,CA,On-site,NA
Sterling Integrator Lead,Tata Consultancy Services,RI,On-site,110
"Salesforce Developer, AWS Field Experience AFX - Pipeline Mgmt, Customer 360, & Private Pricing",Amazon Web Services (AWS),NA,NA,116.3
"Applied Scientist II, Next Gen Developer Experience (NGDE)",Amazon Web Services (AWS),NA,NA,136
MES Technical Lead,Capgemini Engineering,NA,Hybrid,NA
